시도,시군구,기관유형,상위 보건기관명,보건기관명,주소,읍면동명,도서지역 여부,대표 전화번호
경상북도,울진군,일반보건지소,울진군보건소,온정면보건지소,경상북도 울진군 온정면 온정학교길 46 (온정보건지소) 온정보건지소,온정면,아니오,054-789-5171
경상북도,울진군,일반보건지소,울진군보건소,기성면보건지소,경상북도 울진군 기성면 기성로 665 (기성면보건지소) 기성면보건지소,기성면,아니오,054-789-5164
경상북도,울진군,일반보건지소,울진군보건소,매화면보건지소,경상북도 울진군 매화면 매화4길 5 (매화면 보건지소) 매화면보건지소,매화면,아니오,054-789-5151
경상북도,울진군,일반보건지소,울진군보건소,평해읍보건지소,경상북도 울진군 평해읍 평해로 42 (평해보건지소) 평해보건지소,평해읍,아니오,054-789-5111
경상북도,울진군,일반보건지소,울진군보건소,근남면보건지소,경상북도 울진군 근남면 노음4길 6-7 (근남면사무소) 근남면사무소,근남면,아니오,054-789-5140
경상북도,울진군,일반보건지소,울진군보건소,북면보건지소,경상북도 울진군 북면 부구4길 29-15 (울진군 북면 흥부문화센터) 북면보건지소,북면,아니오,054-789-5121
경상북도,울진군,일반보건지소,울진군보건소,죽변면보건지소,경상북도 울진군 죽변면 죽변2길 29 (죽변면민회관) 죽변면보건지소,죽변면,아니오,054-789-5181
경상북도,울진군,일반보건지소,울진군보건소,후포면보건지소,경상북도 울진군 후포면 후포로 218 후포면보건지소,후포면,아니오,054-789-5191
경상북도,울진군,보건진료소,울진군보건소,광회보건진료소,경상북도 울진군 금강송면 남회룡로 1515-8 (광회보건진료소) 광회보건진료소,금강송면,아니오,054-789-5985
경상북도,울진군,보건진료소,울진군보건소,구산보건진료소,경상북도 울진군 기성면 구산길 186 구산보건진료소,기성면,아니오,054-789-5992
경상북도,울진군,보건진료소,울진군보건소,다천보건진료소,경상북도 울진군 기성면 정다이로 677 (다천보건진료소) 다천보건진료소,기성면,아니오,054-789-5991
경상북도,울진군,보건진료소,울진군보건소,덕산보건진료소,경상북도 울진군 온정면 하덕산길 50 (덕산보건진료소) 덕산보건진료소,온정면,아니오,054-789-5994
경상북도,울진군,보건진료소,울진군보건소,사동보건진료소,경상북도 울진군 기성면 사동1길 18 (사동 보건진료소) 사동보건진료소,기성면,아니오,054-789-5990
경상북도,울진군,보건진료소,울진군보건소,선구보건진료소,경상북도 울진군 온정면 백암온천로 845 (선구리보건진료소) 선구보건진료소,온정면,아니오,054-789-5993
경상북도,울진군,보건진료소,울진군보건소,소곡보건진료소,경상북도 울진군 북면 박금소야로 456 소곡보건진료소,북면,아니오,054-789-5984
경상북도,울진군,보건진료소,울진군보건소,신림보건진료소,경상북도 울진군 울진읍 대흥신림로 714-35 (신림보건진료소) 신림보건진료소,울진읍,아니오,054-789-5980
경상북도,울진군,보건진료소,울진군보건소,오곡보건진료소,경상북도 울진군 평해읍 오곡2길 170 (오곡보건진료소) 오곡보건진료소,평해읍,아니오,054-789-5982
경상북도,울진군,보건진료소,울진군보건소,왕피보건진료소,경상북도 울진군 금강송면 왕피길 1435 (왕피보건진료소) 왕피보건진료소,금강송면,아니오,054-789-5986
경상북도,울진군,보건진료소,울진군보건소,갈면보건진료소,경상북도 울진군 매화면 갈면대평길 237 (갈면보건진료소) ,매화면,아니오,054-789-5988
경상북도,울진군,보건진료소,울진군보건소,오산보건진료소,경상북도 울진군 매화면 망양정로 49 ,매화면,아니오,054-789-5989
경상북도,울진군,보건진료소,울진군보건소,직산보건진료소,경상북도 울진군 평해읍 직고개길 27 (직산보건진료소) ,평해읍,아니오,054-789-5981
경상북도,울진군,보건진료소,울진군보건소,진복보건진료소,경상북도 울진군 근남면 매오길 443 (진복보건진료소) ,근남면,아니오,054-789-5987
경상북도,울진군,보건진료소,울진군보건소,하당보건진료소,경상북도 울진군 북면 하당3길 34 (하당보건진료소) ,북면,아니오,054-789-5983
경상북도,울진군,보건진료소,울진군보건소,후포보건진료소,경상북도 울진군 후포면 울진대게로 333 (후포보건진료소) ,후포면,아니오,054-789-5995
경상북도,울릉군,보건의료원,울릉군보건의료원,울릉군보건의료원,경상북도 울릉군 울릉읍 울릉순환로 396-18 (보건의료원) 보건의료원,도동,예,054-790-6871
경상북도,울릉군,일반보건지소,울릉군보건의료원,서면보건지소,경상북도 울릉군 서면 남양4길 28 (서면보건지소) 서면보건지소,서면,예,054-790-6852
경상북도,울릉군,일반보건지소,울릉군보건의료원,북면보건지소,경상북도 울릉군 북면 천부1길 19-33 북면보건지소,북면,예,054-790-6861
경상북도,울릉군,보건진료소,울릉군보건의료원,저동보건진료소,경상북도 울릉군 울릉읍 저동1길 21-20 (울릉군 주민복지센터) 저동보건진료소,저동,예,054-791-2808
경상북도,울릉군,보건진료소,울릉군보건의료원,태하보건진료소,경상북도 울릉군 서면 태하길 214-1 (보건진료소) 태하보건진료소,서면,예,054-791-5307
경상북도,울릉군,보건진료소,울릉군보건의료원,현포보건진료소,경상북도 울릉군 북면 울릉순환로 2624-21 (현포보건진료소) 현포보건진료소,북면,예,054-790-5788
경상남도,창원시,보건소,창원시 마산보건소,창원시 마산보건소,"경상남도 창원시 마산합포구 월영동북로 15 (해운동, 마산보건소) 마산보건소",해운동,아니오,055-245-4000
경상남도,창원시,일반보건지소,창원시 마산보건소,내서읍보건지소,경상남도 창원시 마산회원구 내서읍 중리상곡로 69 (내서읍보건지소) 내서읍보건지소,내서읍,아니오,055-225-6063
경상남도,창원시,일반보건지소,창원시 마산보건소,동마산보건지소,"경상남도 창원시 마산회원구 구암남14길 33 (구암동, 동마산보건지소) 동마산보건지소",구암동,아니오,055-225-6093
경상남도,창원시,일반보건지소,창원시 마산보건소,구산면보건지소,경상남도 창원시 마산합포구 구산면 해양관광로 1467 (구산면보건지소) 구산면보건지소,구산면,아니오,055-225-6071
경상남도,창원시,일반보건지소,창원시 마산보건소,진동면보건지소,경상남도 창원시 마산합포구 진동면 신서촌로 13 (진동면보건지소) 진동면보건지소,진동면,아니오,055-225-6075
경상남도,창원시,일반보건지소,창원시 마산보건소,진북면보건지소,경상남도 창원시 마산합포구 진북면 지산1길 71 진북면보건지소,진북면,아니오,055-225-6078
경상남도,창원시,일반보건지소,창원시 마산보건소,진전면보건지소,"경상남도 창원시 마산합포구 진전면 대실로 155 (진전면 행정복지센터,진전면보건지소) 진전면보건지소",진전면,아니오,055-225-6082
경상남도,창원시,보건진료소,창원시 마산보건소,수정보건진료소,경상남도 창원시 마산합포구 구산면 수정1길 62-44 (수정보건진료소) 수정보건진료소,구산면,아니오,055-225-6084
경상남도,창원시,보건진료소,창원시 마산보건소,시락보건진료소,경상남도 창원시 마산합포구 진전면 회진로 1016-15 (시락보건진료소) 시락보건진료소,진전면,아니오,055-225-6086
경상남도,창원시,보건진료소,창원시 마산보건소,의산보건진료소,경상남도 창원시 마산합포구 진전면 의산삼일로 195 (의산보건진료소) 의산보건진료소,진전면,아니오,055-225-6085
경상남도,창원시,보건소,창원시 진해보건소,창원시 진해보건소,"경상남도 창원시 진해구 진해대로 1101 (풍호동, 진해보건소) ",풍호동,아니오,055-225-6101
경상남도,창원시,일반보건지소,창원시 진해보건소,진해보건소서부보건지소,"경상남도 창원시 진해구 중원동로 62 (중앙동, 서부보건지소) 서부보건지소",중앙동,아니오,055-225-6151
경상남도,창원시,건강생활지원센터,창원시 진해보건소,동부건강생활지원센터,경상남도 창원시 진해구 용원로41번길 8 (용원동) 1층(동부건강생활지원센터),용원동,아니오,055-225-6221
경상남도,창원시,보건소,창원시 창원보건소,창원시 창원보건소,"경상남도 창원시 성산구 중앙대로162번안길 8 (신월동, 창원보건소) 창원보건소",신월동,아니오,055-225-4000
경상남도,창원시,일반보건지소,창원시 창원보건소,동읍보건지소,경상남도 창원시 의창구 동읍 용잠로 41 외 3필지,동읍,아니오,055-225-5896
경상남도,창원시,일반보건지소,창원시 창원보건소,북면보건지소,경상남도 창원시 의창구 북면 천주로 1093-4 (북면보건지소)  ,북면,아니오,055-225-5906
경상남도,창원시,일반보건지소,창원시 창원보건소,대산면보건지소,경상남도 창원시 의창구 대산면 주남로 532-22 (대산면 보건지소)  ,대산면,아니오,055-225-5911
경상남도,창원시,보건진료소,창원시 창원보건소,동전보건진료소,경상남도 창원시 의창구 북면 동전무동길 36-7 (동전보건진료소)  ,북면,아니오,055-225-5929
경상남도,창원시,보건진료소,창원시 창원보건소,봉강보건진료소,경상남도 창원시 의창구 동읍 동읍로1187번길 16-4 (봉강보건진료소)  ,동읍,아니오,055-225-5919
경상남도,진주시,보건소,진주시보건소,진주시보건소,"경상남도 진주시 월아산로 2026 (초전동, 경상남도청 서부청사), 경상남도청서부청사, 진주시보건소 진주시보건소",초전동,아니오,055-741-4000
경상남도,진주시,일반보건지소,진주시보건소,대평면보건지소,경상남도 진주시 대평면 한들길 44 (대평면사무소) 대평면보건지소,대평면,아니오,055-749-5731
경상남도,진주시,일반보건지소,진주시보건소,문산읍보건지소,경상남도 진주시 문산읍 동부로587번길 12 (문산읍사무소) 문산보건지소,문산읍,아니오,055-749-5721
경상남도,진주시,일반보건지소,진주시보건소,미천면보건지소,경상남도 진주시 미천면 오방로 729 (미천보건소) 미천보건지소,미천면,아니오,055-749-5729
경상남도,진주시,일반보건지소,진주시보건소,사봉면보건지소,경상남도 진주시 사봉면 사군로 107 (사봉 보건지소) 사봉보건지소,사봉면,아니오,055-749-5726
경상남도,진주시,일반보건지소,진주시보건소,수곡면보건지소,경상남도 진주시 수곡면 곤수로 972 (수곡면사무소) 수곡면보건지소,수곡면,아니오,055-749-5732
경상남도,진주시,일반보건지소,진주시보건소,이반성면보건지소,경상남도 진주시 이반성면 하곡로 12 (이반성면보건지소) 이반성면보건지소,이반성면,아니오,055-749-5725
경상남도,진주시,일반보건지소,진주시보건소,일반성면보건지소,경상남도 진주시 일반성면 동부로1959번길 2 (일반성면사무소) 일반성면보건지소,일반성면,아니오,055-749-5724
